title,price,rooms,mtts,floor,link,description
"Piso en PEÑALARA DE ARAVACA, 5, Aravaca, Madrid",1.900,1 hab.,80 m²,Bajo exterior con ascensor,/inmueble/98424188/,"
FANTASTICO BAJO EXTERIOR CON JARDIN de 80m2, prácticamente NUEVO, de 1 DORMITORIO, TERRAZA/JARDIN de 50m2, PLAZA DE GARAJE y TRASTERO, si...
"
"Piso en calle de Ferraz, Argüelles, Madrid",3.000,3 hab.,180 m²,Planta 4ª exterior con ascensor,/inmueble/98111982/,"
Diplomatic Real Estate ofrece Diplomatic Real Estate alquila fantástica vivienda exterior, muy luminosa en edificio clásico y representat...
"
"Piso en camino de la Zarzuela, Valdemarín, Madrid",2.500,2 hab.,121 m²,Bajo exterior con ascensor,/inmueble/96282726/,"
Disponible de forma temporal hasta 10 de DICIEMBRE 2022.
Casa amueblada de 120 metros cuadrados con jardín privado de 118 metros dentro...
"
"Piso en calle de Juan Álvarez Mendizábal, Argüelles, Madrid",1.750,3 hab.,160 m²,Planta 1ª exterior con ascensor,/inmueble/98472551/,"
Estupenda vivienda, ubicada a escasos metros de la calle Alberto Aguilera y Princesa, muy cerca del Corte Inglés y metro Argüelles
Primer...
"
"Piso en ilustracion, Argüelles, Madrid",1.150,2 hab.,70 m²,Planta 5ª exterior con ascensor,/inmueble/98209683/,"
Estupendo piso en una Planta 5, con rampa de acceso en vestíbulo, ascensor y conserje. Completamente reformado, muy luminoso y tranquilo,...
"
"Piso en calle de Juan Álvarez Mendizábal, Argüelles, Madrid",1.300,2 hab.,75 m²,Planta 4ª interior con ascensor,/inmueble/89997976/,"
DISPONIBLE EL 1 DE OCTUBRE.
Estupendo piso EN PLAZA DE ESPAÑA. En el centro de Madrid, de espacios amplios, luminoso, tranquilo, con 2 d...
"
"Piso en calle San Martín de Porres, Ciudad Universitaria, Madrid",1.198,1 hab.,55 m²,Planta 1ª sin ascensor,/inmueble/86205678/,"
UBK-796773
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en calle de Eduardo Benot, Argüelles, Madrid",1.500,2 hab.,92 m²,Planta 3ª exterior con ascensor,/inmueble/88538223/,"
ID-2330 ZONA PRINCIPE PIO.
A tan solo 2 minutos andando a la estación de Principe Pio, conectado con metro, renfe y autobuses.
Piso exte...
"
"Piso en Ciudad Universitaria, Madrid",1.050,2 hab.,60 m²,Planta 1ª exterior sin ascensor,/inmueble/98609821/,"
Ref: 102395
Piso en alquiler de 60 m², muy luminoso. Planta 1ra°
La vivienda cuenta con:
- amplio y soleado salón - comedor
- 2 habitac...
"
"Piso en avenida de Valladolid, Casa de Campo, Madrid",1.700,3 hab.,130 m²,Planta 7ª exterior con ascensor,/inmueble/98602618/,"
Amplio piso exterior muy luminoso y con 3 terrazas en salón, y dos de las habitaciones de las tres con las que cuenta. El piso se encuent...
"
"Piso en calle de Arriaza, Argüelles, Madrid",1.250,1 hab.,76 m²,Planta 2ª exterior con ascensor,/inmueble/98594709/,"
Le ofrecemos esta luminosa vivienda con 5 balcones y unas vistas impresionantes. La ubicación es inmejorable, con unas vistas al templo d...
"
"Ático en calle de Mozart, Casa de Campo, Madrid",1.300,1 hab.,85 m²,Planta 8ª exterior con ascensor,/inmueble/98352612/,"
PRECIOSO ATICO, reformado y pintado, estupendo, en una de las mejores zonas de Madrid, con increíbles vistas.
Consta de hall de entrada,...
"
"Piso en avenida del Talgo, 226, Aravaca, Madrid",1.350,2 hab.,90 m²,Planta 3ª exterior con ascensor,/inmueble/98598592/,"
Piso de 100 m2. Consta de 2 dormitorios (principal con baño en suite), salón independiente con mirador acristalado, cocina equipada, tend...
"
"Chalet pareado en Aravaca, Madrid",5.800,6 hab.,600 m²,,/inmueble/91204613/,"
El Viso Inmobiliaria ofrece pareado de 600 m2c. en parcela de 535 con la siguiente distribución:
Planta baja: amplio hall de entrada, ase...
"
"Piso en calle de la Princesa, 27, Argüelles, Madrid",1.800,1 hab.,85 m²,Planta 14ª exterior con ascensor,/inmueble/98505140/,"
Impecable piso en planta 14 con enormes ventanales y vistas a la sierra de Madrid. Se ofrece sin amueblar (las fotos incluyen muebles que...
"
"Estudio en calle de Luisa Fernanda, Argüelles, Madrid",700,50 m²,Planta 4ª interior con ascensor,22 ago ,/inmueble/91350410/,"
Disponible a principios de septiembre. Alquiler tradicional, no se alquila por meses.
Espacioso y luminosos estudio en Argüelles, junto a...
"
"Piso en cuesta de San Vicente, 10, Argüelles, Madrid",1.050,1 hab.,46 m²,Planta 4ª interior con ascensor,/inmueble/85036470/,"
Alquila sin comisiones. ¡YA DISPONIBLE PARA ESTRENAR!
Si estás pensando en vivir de alquiler en el centro de Madrid; ya sea en un, estud...
"
"Piso en Valderrey, Valdezarza, Madrid",950,3 hab.,84 m²,Planta 2ª exterior con ascensor,/inmueble/98279708/,"
¡EXCELENTE VIVIENDA con todos los servicios indispensables cercanos!
Vivienda REFORMADA en tuberías, obra realizada en terraza y cambio...
"
"Piso en calle del Tutor, Argüelles, Madrid",3.500,6 hab.,200 m²,Planta 5ª exterior con ascensor,/inmueble/98579180/,"
ESTUDIANTES. SEIS HABITACIONES, SERVICIOS INCLUÍDOS, GAS, LUZ, AGUA E INTERNET.
MODUS HOME TE INVITA A VIVIR LA EXPERIENCIA DE UN NUEVO H...
"
"Piso en calle de la Ribera del Manzanares, 97, Casa de Campo, Madrid",900,1 hab.,52 m²,Planta 2ª interior con ascensor,/inmueble/92655284/,"
Se alquila piso interior luminoso de un dormitorio. Está completamente amueblado y en perfecto estado. La cocina está totalmente equipada...
"
"Piso en calle Sinesio Delgado, Valdezarza, Madrid",1.550,2 hab.,113 m²,Bajo exterior con ascensor,/inmueble/98565593/,"
NOVA TE ASESORA INMOBILIARIA GESTIONA EL ALQUILER de este estupendo bajo con jardín en urbanización cerrada con zonas comunes y piscina c...
"
"Piso en calle del Rector Royo-Villanova, 10, Ciudad Universitaria, Madrid",2.433,4 hab.,185 m²,Planta 2ª exterior con ascensor,/inmueble/98466930/,"
Vigilancia 24 horas con vigilante físico en garita y cámaras de videovigilancia nocturna.
Jardín con mantenimiento diario.
Portal con sue...
"
"Piso en princesa, Argüelles, Madrid",1.500,1 hab.,50 m²,Planta 3ª exterior con ascensor,/inmueble/98385699/,"
HABITU ASESORES pone en alquiler este moderno piso exterior a estrenar tras remodelación integral, totalmente amueblado y equipado, con t...
"
"Piso en Argüelles, Madrid",1.100,2 hab.,70 m²,Bajo interior sin ascensor,/inmueble/98599069/,"
AMUEBLADO! En la privilegiada zona de Palacio Real y Plaza de España, precioso apartamento recién reformado, luminoso y tranquilo con dos...
"
"Ático en avenida Valdemarin, Valdemarín, Madrid",3.200,4 hab.,196 m²,Planta 2ª exterior con ascensor,/inmueble/27933945/,"
Copun le presenta este Excelente Ático de Lujo con terraza espectacular en Valdemarín, Aravaca. Disfuta de muy buenas vistas y un entorno...
"
"Ático en avenida de Valdemarín, 154, Valdemarín, Madrid",3.200,3 hab.,195 m²,Planta 2ª exterior con ascensor,/inmueble/98252354/,"
Magnífica vivienda ático de más de 195 m2, espaciosa y con excelente iluminación, dispone de 3 dormitorios + uno de servicio, 3 baños (1...
"
"Piso en calle de la Princesa, Argüelles, Madrid",1.900,1 hab.,70 m²,Planta 16ª exterior con ascensor,/inmueble/98624914/,"
Redpiso Moncloa-Argüelles ofrece de precioso apartamento con vistas increíbles. La vivienda de 70 metros cuadrados está distribuida en 1...
"
"Piso en calle de la Princesa, Argüelles, Madrid",1.600,1 hab.,77 m²,Planta 17ª exterior con ascensor,/inmueble/98528658/,"
**DISPONIBLE ***ALQUILER TEMPORAL DE 3 HASTA 11 MESES MAXIMO*
VISITA Ó RESERVA ONLINE, SPANISH HOME TIENE PARA TI ESTA OPORTUNIDAD EN ES...
"
"Piso en C. de Juan Álvarez Mendizábal, Argüelles, Madrid",1.720,1 hab.,48 m²,Planta 3ª exterior sin ascensor,/inmueble/98346605/,"
Este apartamento estará disponible desde el 31-12-2022.
Evita todas las molestias de alquilar sin amueblar al optar por nuestros apartam...
"
"Piso en calle del Rey Francisco, Argüelles, Madrid",950,2 hab.,57 m²,Semi-sótano interior con ascensor,/inmueble/98217398/,"
**** NO SE ADMITEN ESTUDIANTES****
****DISPONIBLE PARA ENTRAR YA*****
ALFA CHAMBERI pone a su disposición esta vivienda en pleno barrio...
"
"Piso en calle de Ferraz, 59, Argüelles, Madrid",2.565,2 hab.,65 m²,Planta 5ª exterior con ascensor,/inmueble/98206517/,"
Descripción
Se encuentra en el distrito de Moncloa, una zona residencial de Madrid que se encuentra muy cerca del corazón de la ciudad....
"
"Piso en plaza de España, 18, Argüelles, Madrid",2.430,1 hab.,79 m²,Planta 10ª exterior con ascensor,/inmueble/36717559/,"
Tarifas y Condiciones
Piso de Home Club disponible por alquiler por meses. Suministros incluidos en el precio: Electricidad (hasta 120€/m...
"
"Piso en plaza de España, 18, Argüelles, Madrid",3.105,2 hab.,106 m²,Planta 14ª exterior con ascensor,/inmueble/36375479/,"
Tarifas y Condiciones
Piso de Home Club disponible por alquiler por meses. Suministros incluidos en el precio: Electricidad (hasta 150€/m...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",3.510,2 hab.,110 m²,Planta 11ª exterior con ascensor,/inmueble/33493781/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler de larga estancia. Suministros incluidos en el precio: E...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",3.510,2 hab.,120 m²,Planta 14ª exterior con ascensor,/inmueble/33724926/,"
Tarifas y Condiciones
Piso de Home Club disponible por alquiler por meses. Suministros incluidos en el precio: Electricidad (hasta 120€/m...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",3.600,2 hab.,130 m²,Planta 10ª exterior con ascensor,/inmueble/32411484/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler por meses. Suministros incluidos en el precio: Electrici...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",2.835,1 hab.,125 m²,Planta 11ª exterior con ascensor,/inmueble/33331462/,"
Tarifas y Condiciones
Piso de Home Club disponible por alquiler por meses. Suministros incluidos en el precio: Electricidad (hasta 120€/m...
"
"Piso en plaza España, 18, Argüelles, Madrid",2.970,2 hab.,70 m²,Planta 16ª exterior con ascensor,/inmueble/27256044/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler por meses. Suministros incluidos en el precio: Electrici...
"
"Piso en plaza de España, 18, Argüelles, Madrid",2.430,1 hab.,70 m²,Planta 13ª exterior con ascensor,/inmueble/91817905/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler por meses. Suministros incluidos en el precio: Electrici...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",2.295,1 hab.,65 m²,Planta 30ª exterior con ascensor,/inmueble/39605216/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler de larga estancia. Suministros incluidos en el precio: E...
"
"Piso en plaza de España, 18, Argüelles, Madrid",2.970,2 hab.,130 m²,Planta 26ª exterior con ascensor,/inmueble/90713046/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler por meses. Suministros incluidos en el precio: Electrici...
"
"Piso en Princesa, 3, Argüelles, Madrid",2.295,2 hab.,80 m²,Planta 11ª exterior con ascensor,/inmueble/38797382/,"
Tarifas y Condiciones:
Piso de calidad lujo de Home Club disponible para alquiler de larga estancia. Suministros incluidos en el precio:...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",2.970,2 hab.,65 m²,Planta 26ª exterior con ascensor,/inmueble/32399000/,"
Tarifas y condiciones
Piso de Home Club disponible por alquiler por meses. Suministros incluidos en el precio: Electricidad (hasta 120€/m...
"
"Piso en plaza de españa, 18, Argüelles, Madrid",2.700,1 hab.,70 m²,Planta 13ª exterior con ascensor,/inmueble/32172842/,"
Tarifas y Condiciones
Piso de calidad lujo de Home Club disponible para alquiler de larga estancia. Suministros incluidos en el precio. L...
"
"Piso en calle de Benito Gutiérrez, Argüelles, Madrid",950,1 hab.,48 m²,Planta 2ª exterior con ascensor,/inmueble/98570152/,"
Estupendo apartamento exterior a 2 minutos de Moncloa con dos balcones, un dormitorio con armario, salón comedor con TV, cocina equipada,...
"
"Piso en calle Ferraz, s/n, Argüelles, Madrid",3.500,3 hab.,200 m²,Planta 4ª exterior con ascensor,/inmueble/90261772/,"
Precioso apartamento exterior recién reformado y decorado ubicado a escasos minutos del emblemático Paseo Rosales y Parque de Oeste.
Este...
"
"Piso en cuesta de San Vicente, 34, Argüelles, Madrid",1.490,2 hab.,100 m²,Planta 6ª exterior con ascensor,/inmueble/98105638/,"
Excelente piso con vistas al Palacio Real, a los Jardines del Campo del Moro y a la casa de Campo de Madrid. Una de las vistas más bonita...
"
"Piso en avenida Santo Ángel de la Guarda, Valdezarza, Madrid",1.550,2 hab.,100 m²,Planta 3ª exterior con ascensor,/inmueble/97569205/,"
Maravillosa vivienda totalmente nueva a estrenar, realizada con materiales de primera calidad, totalmente exterior y muy luminosa.
Vivie...
"
"Piso en calle Tírvia, 6, Ciudad Universitaria, Madrid",1.050,2 hab.,60 m²,Planta 1ª exterior sin ascensor,/inmueble/98596124/,"
Se alquila piso recien reformado y a estrenar, de dos habitaciones, un baño y salon con cocina americana. Esta equipada con todos los ele...
"
"Piso en calle de la Princesa, Argüelles, Madrid",1.800,1 hab.,70 m²,Planta 14ª exterior con ascensor,/inmueble/98593598/,"
¡Magnífico apartamento en una de las mejores zonas de Madrid ARGÜELLES!
Piso con acabados de primera, consta de 70m2 útiles, cuenta co...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",2.900,4 hab.,118 m²,Planta 1ª exterior con ascensor,/inmueble/98512277/,"
Amplio piso ideal para compartir de cuatro dormitorios más un vestidor reformado y amueblado muy bien, con mucho gusto y al detalle, con...
"
"Piso en avenida de Juan Andrés, Valdezarza, Madrid",990,1 hab.,49 m²,Planta 3ª exterior con ascensor,/inmueble/98471850/,"
Precioso apartamento con vistas, dentro de una urbanización privada en zona residencial, piscina, conserje, jardines, gran plaza de garaj...
"
"Piso en calle del Tutor, Argüelles, Madrid",1.600,2 hab.,82 m²,Planta 4ª interior con ascensor,/inmueble/98400110/,"
Precioso piso en alquiler de 82m2 totalmente amueblado y actualizado listo para entrar a vivir. Cuenta con 2 habitaciones, una de ellas c...
"
"Piso en calle de Francisco Lozano, Argüelles, Madrid",1.950,3 hab.,91 m²,Planta 1ª exterior con ascensor,/inmueble/90853946/,"
MODUS HOME PONE A TU DISPOSICIÓN PISO EXTERIOR AMUEBLADO EN LA ZONA DE ARGÜELLES IDEAL PARA ESTUDIANTES.
Se trata de una primera planta...
"
"Ático en paseo de la Florida, Casa de Campo, Madrid",1.650,2 hab.,175 m²,Planta 9ª exterior con ascensor,/inmueble/98192303/,"
¡VIVIENDA XXI ALQUILA!
Magnífico ático en Paseo de la Florida, con inmejorables vistas a Casa de Campo, Palacio Real y a la Catedral de...
"
"Estudio en calle de Irún, Argüelles, Madrid",900,73 m²,Planta 2ª exterior con ascensor,,/inmueble/98145156/,"
Excelente estudio, junto a la estación de Príncipe Pío, la Plaza España y frente a los jardines de Sabatini.
El estudio ha sido reformad...
"
"Chalet pareado en calle Libra, 1, Aravaca, Madrid",3.500,5 hab.,347 m²,,/inmueble/98121474/,"
ABSTENERSE INMOBILIARIAS.
CALLE LIBRA. NÚMERO DE CHALET ERRÓNEO.
PROPIETARIO alquila Chalet Unifamiliar recién reformado de 347m2 en 2...
"
"Piso en calle de Ferraz, Argüelles, Madrid",2.500,4 hab.,139 m²,Planta 5ª exterior con ascensor,/inmueble/98108921/,"
Magnifico piso exterior y de lujo en la céntrica calle de Ferraz, junto al Paseo del Pintor Rosales, el Parque del Oeste y el Templo de D...
"
"Piso en calle de Altamirano, 3, Argüelles, Madrid",1.300,2 hab.,77 m²,Planta 1ª exterior con ascensor,/inmueble/96443972/,"
Se ALQUILA piso (70m2 útiles) pintado hace 6 meses, “AMUEBLADO” y muy bien distribuido, Consta de 2 habitaciones con armarios empotrados,...
"
"Piso en cuesta de San Vicente, Argüelles, Madrid",2.300,3 hab.,144 m²,Planta 6ª exterior con ascensor,/inmueble/98070784/,"
Se alquila piso de lujo, reformado de diseño, en excelente zona de Argüelles con excelentes vistas al Palacio Real, la Catedral de la Alm...
"
"Piso en paseo de la rinconada, Aravaca, Madrid",3.200,4 hab.,242 m²,Planta 1ª exterior con ascensor,/inmueble/98067652/,"
Estupenda vivienda actualizada de 211m2 en alquiler en una de las mejores fincas de Aravaca que dispone de todos los servicios, tales com...
"
"Piso en Mozart, Casa de Campo, Madrid",1.450,3 hab.,108 m²,Planta 7ª exterior con ascensor,/inmueble/98027994/,"
Vivienda XXI alquila este magnífico piso recién pintado de 108m2 exterior.
Distribuida en hall de entrada con armario, amplio salón con...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",1.000,1 hab.,60 m²,Planta 5ª exterior con ascensor,/inmueble/95047801/,"
Extraordinaria vivienda con reforma a estrenar tipo Loft con todos los muebles y lista para habitar, que se encuentra en Calle de Martín...
"
"Piso en Pintor Rosales, Argüelles, Madrid",6.500,5 hab.,412 m²,Planta 6ª exterior con ascensor,/inmueble/97108040/,"
*Disponible a partir de SEPTIEMBRE, POR SEMANAS O MESES*
Selektia comercializa maravillosa vivienda completamente amueblada y decorada c...
"
"Piso en calle del Tutor, Argüelles, Madrid",3.400,6 hab.,200 m²,Planta 5ª exterior con ascensor,/inmueble/98562740/,"
¡Magnífico apartamento en una de las mejores zonas de Madrid ARGÜELLES!
El piso consta de 200m2 útiles, y cuenta con salón comedor, se...
"
"Piso en calle Tutor, Argüelles, Madrid",1.600,2 hab.,82 m²,Planta 4ª interior con ascensor,/inmueble/98560357/,"
SE ALQUILA UN MUY BUEN PISO AMUEBLADO!
En una de las mejores zonas de Madrid, con todo tipo de servicios alrededor (Universidad, inmediat...
"
"Piso en calle de la Sierra de Pajarejo, Valdemarín, Madrid",1.350,1 hab.,75 m², exterior con ascensor,/inmueble/98545133/,"
Este piso se encuentra en Calle de la Sierra de Pajarejo, 28023, Madrid, Madrid. Es un piso que tiene 75 m2 y dispone de 1 habitaciones y...
"
"Piso en avenida del Talgo, Aravaca, Madrid",1.300,2 hab.,94 m²,Planta 3ª exterior con ascensor,/inmueble/98418987/,"
Piso de 94 metros cuadrados, en tercera planta exterior, en la zona de Alavaca.
Se trata de una vivienda que presenta la siguiente distr...
"
"Piso en Argüelles, Madrid",1.599,2 hab.,82 m²,Planta 4ª interior con ascensor,/inmueble/98430121/,"
MHG BIENES RAÍCES INTERNATIONAL GROUP presenta espectacular piso LUMINOSO y tranquilo ubicado en zona privilegiada de Madrid: A 3 minutos...
"
"Chalet adosado en Aravaca, Madrid",2.500,5 hab.,250 m²,,/inmueble/26302022/,"
Visite nuestra web livinghomes. es donde encontrará un mayor número de propiedades. Seguro que encuentra lo que busca.
Living Homes alqu...
"
"Piso en avenida del Doctor Federico Rubio y Galí, 88, Ciudad Universitaria, Madrid",950,2 hab.,67 m²,Planta 5ª exterior con ascensor,/inmueble/98586151/,"
Se alquila estupenda vivienda muy luminosa, de 67 m2 (60 m2 útiles) según catastro. Consta de 2 dormitorios, cuarto de baño completo, sal...
"
"Casa o chalet independiente en calle de la Salle, Valdemarín, Madrid",6.900,5 hab.,400 m²,,/inmueble/98455402/,"
Tomassetti di Navelli tiene el placer de presentarles este magnífico chalet de unos 400 m2, construido sobre una preciosa parcela de 2.70...
"
"Piso en calle del Marqués de Urquijo, 9, Argüelles, Madrid",1.100,1 hab.,75 m²,Planta 5ª interior con ascensor,/inmueble/98449258/,"
MAGNIFICO PISO en una quinta planta muy luminoso, todas las estancias independientes y con ventana, cuenta con un dormitorio muy amplio y...
"
"Dúplex en Valdemarín, Madrid",2.300,4 hab.,233 m²,Planta 3ª exterior con ascensor,/inmueble/94579115/,"
*** ESPECTACULAR ÁTICO DÚPLEX ***
********* VISITAS A PARTIR DEL DÍA 23 DE AGOSTO. ANTES NO SE PUEDE. *************
DISPONIBLE 1 DE SEP...
"
"Ático en avenida de Valdemarín, Valdemarín, Madrid",3.200,4 hab.,195 m²,Planta 2ª exterior con ascensor,/inmueble/98289414/,"
Diplomatic Real Estate ofrece magnífico ático con espléndida terraza con vistas al jardín comunitario y piscina.
Amplio salón comedor co...
"
"Dúplex en Valdemarín, Madrid",2.500,3 hab.,240 m²,Planta 2ª exterior con ascensor,/inmueble/98189858/,"
Luminoso y amplio ático dúplex de 3 dormitorios y 3 baños con gran terraza de 80 m2 en urbanización cerrada en Valdemarín
La propiedad...
"
"Piso en calle de velayos, 2, Ciudad Universitaria, Madrid",1.900,4 hab.,170 m²,Planta 2ª exterior con ascensor,/inmueble/98082490/,"
++HOUXURY HOMES ofrece vivienda en PUERTA DE HIERRO++
+++CASA SIN AMUEBLAR +++
La vivienda se encuentra en una magnifica zona de Madrid...
"
"Piso en calle de Arriaza, Argüelles, Madrid",950,2 hab.,65 m²,Planta 3ª interior con ascensor,/inmueble/98389695/,"
ID-2478C ZONA PRINCIPE PIO.
MINIMO UN AÑO DE ALQUILER.
Ubicada a 2 calles de la Estación de Príncipe Pio donde conectarás con metro, Ren...
"
"Piso en plaza de España, Argüelles, Madrid",1.350,2 hab.,75 m²,Planta 5ª interior con ascensor,/inmueble/86828054/,"
Magnifica vivienda REFORMADA y Recién PINTADO. 5ª planta interior a patio de luces. Esta vivienda dispone de 75 m2, los cuales se distrib...
"
"Piso en calle de la Princesa, 61, Argüelles, Madrid",2.400,3 hab.,140 m²,Planta 3ª interior con ascensor,/inmueble/98314950/,"
Vivienda de lujo a estrenar
Espectacular reforma cuidada al detalle. Excelentes calidades.
Destacable por su luminosidad y tranquilidad...
"
"Piso en paseo del Pintor Rosales, Argüelles, Madrid",1.350,1 hab.,66 m²,Planta 7ª interior con ascensor,/inmueble/86763036/,"
Estupendo apartamento en el Paseo de Pintor Rosales situado en un edificio muy representativo de la zona, con portero físico.
Dando a u...
"
"Chalet adosado en calle Río Adaja, Aravaca, Madrid",2.300,6 hab.,212 m²,,/inmueble/98255433/,"
Patio ajardinado delantero, acogedor hall de entrada que da acceso a un luminoso salón con salida a patio trasero con barbacoa de unos 35...
"
"Piso en calle de Cadarso, Argüelles, Madrid",1.100,2 hab.,60 m²,Planta 1ª exterior con ascensor,/inmueble/98193290/,"
¿Quieres vivir en el centro junto al templo de Debod?
Amplio piso de 2 dormitorios dobles situado en el barrio de Arguelles, cerca del t...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",1.250,2 hab.,60 m²,Planta 3ª interior con ascensor,/inmueble/89914205/,"
Estupendo piso totalmente amueblado, tercera planta interior, 2 dormitorios, 1 baño, salon, cocina amueblada y equipada, suelos de parque...
"
"Piso en avenida de Pablo Iglesias, Ciudad Universitaria, Madrid",1.790,3 hab.,70 m²,Planta 1ª exterior con ascensor,/inmueble/98598585/,"
Rent & Fincas ofrece en alquiler (IDEAL ESTUDIANTES) en plena zona de Ciudad Universitaria este piso Completamente Reformado a Estrenar....
"
"Piso en calle anita vindel, Aravaca, Madrid",1.300,2 hab.,85 m²,Bajo exterior sin ascensor,/inmueble/98597306/,"
Bonito apartamento en la parte baja de chalet adaptado para ser independiente.
Se distribuyen en salón, 2 habitaciones con posibilidad d...
"
"Piso en calle del Doctor Juan José López Ibor, Valdezarza, Madrid",2.000,4 hab.,140 m²,Planta 10ª exterior con ascensor,/inmueble/98552498/,"
Impresionante piso en pleno barrio fuencarral el
Pardo! Cinta de casi 150 metros cuadrados, repartidos en 4 dormitorios, salón comedor co...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",3.350,7 hab.,107 m²,Planta 1ª exterior con ascensor,/inmueble/98556773/,"
Este piso es único por muchos motivos, el primero es que cuenta con siete habitaciones reales, de buen tamaño, todas equipadas para que l...
"
"Piso en calle Tutor, Argüelles, Madrid",950,2 hab.,65 m²,Entreplanta interior con ascensor,/inmueble/86414238/,"
Se alquila piso de 2 dormitorios, uno de ellos doble, reformado y amueblado, muy cerca del intercambiador de Moncloa y metro arguelles al...
"
"Piso en paseo de Juan XXIII, Ciudad Universitaria, Madrid",1.500,2 hab.,80 m²,Planta 2ª exterior con ascensor,/inmueble/98500827/,"
Segundo exterior - Ascensor - Piscina - Plaza de Garaje incluida - Luminoso - Totalmente equipado
Alquilamos este estupendo piso en una...
"
"Dúplex en calle Berenisa, Aravaca, Madrid",1.050,1 hab.,86 m²,Planta 2ª exterior con ascensor,/inmueble/98486483/,"
Se alquila este dúplex en un edificio de reciente construcción dotado con ascensor.
La vivienda tiene un recibidor que comunica con una c...
"
"Piso en calle de San Restituto, Valdezarza, Madrid",800,2 hab.,50 m²,Entreplanta exterior con ascensor,/inmueble/87067385/,"
Tecnocasa alquila inmueble de dos dormitorios, salón, cocina y baño en plena calle San Restituto en el madrileño barrio de Valdezarza en...
"
"Piso en plaza de España, Argüelles, Madrid",3.100,2 hab.,120 m²,Planta 30ª exterior con ascensor,/inmueble/89939925/,"
CAPTA Real Estate, ALQUILA en exclusiva, piso CON TERRAZA PRIVADA, situado en la planta 30 de Torre de Madrid, Plaza de España. tiene 120...
"
"Piso en paseo del Pintor Rosales, 42, Argüelles, Madrid",1.350,1 hab.,62 m²,Planta 7ª exterior con ascensor,/inmueble/97912126/,"
Piso de UN dormitorio con CALEFACCIÓN CENTRAL INCLUIDA en el precio
Se trata de una vivienda un dormitorio ubicada en una de las mejores...
"
"Piso en calle de Juan Álvarez Mendizábal, Argüelles, Madrid",945,1 hab.,68 m²,Planta 1ª exterior con ascensor,/inmueble/97804605/,"
""Es una vivienda que presenta un acogedor espacio, perfectamente distribuido en salón comedor, dormitorio y cocina independiente y con to...
"
"Piso en calle Doctor Balmis, 1, Aravaca, Madrid",5.500,4 hab.,190 m²,Bajo interior con ascensor,/inmueble/96739147/,"
SINGLE HOME, comercializa en exclusiva el alquiler de una vivienda a estrenar en la nueva Promocion de Single Home, ubicada en Doctor Bal...
"
"Piso en Beatriz de Bobadilla, Ciudad Universitaria, Madrid",2.250,4 hab.,145 m²,Planta 7ª exterior con ascensor,/inmueble/96637565/,"
Para más información y visitas: Nicolás Tfno. +34 633765281 (Disponible WhastApp). 100% A ESTRENAR
Inmobiliaria Busco Tú Piso pone a su d...
"
"Piso en calle Rafael Botí, El Plantío, Madrid",1.150,2 hab.,105 m²,Planta 1ª exterior con ascensor,/inmueble/98570042/,"
Se ruega que contacten ÚNICAMENTE por email.
Gracias.
Alquiler de vivienda en urbanización con piscina próxima al Corte Inglés de Pozue...
"
"Piso en calle de Ferraz, Argüelles, Madrid",3.300,4 hab.,207 m²,Planta 4ª exterior con ascensor,/inmueble/98517099/,"
DISPONIBLE en Noviembre 2022.
Piso prime en 4ª planta frente al Templo de Debod, recientemente completamente reformado, 180 m² útiles, 4...
"
"Piso en calle del Marqués de Urquijo, Argüelles, Madrid",1.200,1 hab.,65 m²,Planta 4ª interior con ascensor,/inmueble/98503246/,"
DISPONIBLE DESDE SEPTIEMBRE, SE PODRÁ VISITAR A PARTIR DEL 29 DE AGOSTO
MAGNIFICO ÁTICO DUPLEX, CON MUCHO ENCANTO, MUY LUMINOSO.
Alex...
"
"Piso en calle del Rey Francisco, Argüelles, Madrid",1.650,3 hab.,100 m²,Bajo exterior con ascensor,/inmueble/98450788/,"
Excelente piso exterior, amplio, muy luminoso excelente ubicación cerca del parque del oeste y plaza de España, en una zona encantadora d...
"
